SKU,amz,ebay,web,oth,tot,category,resolved_parent_id,current_stock,in_stock_flag,cv_30,v7,v14,v30,v90,doc,status,risk,action
RIM-NAIL-60S-711,0,0,0,0,0,Nail Polish,402783366055,115.0,1,3.0512857662936503,0.0,0.07142857142857142,0.1,0.15555555555555556,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-712,0,0,0,0,0,Nail Polish,402783366055,0.0,0,5.477225575051666,0.0,0.0,0.0,0.15555555555555556,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-713,0,0,0,0,0,Nail Polish,402783366055,429.0,1,2.421170990557511,0.0,0.0,0.2,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-714,0,0,0,0,0,Nail Polish,B0C5DZVGNB,57.0,1,5.477225575051682,0.0,0.0,0.03333333333333333,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-715,0,0,0,0,0,Nail Polish,B0C5DZVGNB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-718,0,0,0,0,0,Nail Polish,402783366055,55.0,1,4.025778999364489,0.0,0.0,0.1,0.14444444444444443,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-719,0,0,0,0,0,Nail Polish,402783366055,3633.0,1,1.326129967105476,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-720,0,0,0,0,0,Nail Polish,B0C5DZVGNB,435.0,1,2.03419051086243,0.2857142857142857,0.21428571428571427,0.2,0.2222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-721,0,0,0,0,0,Nail Polish,402783366055,202.0,1,2.593094277313202,0.0,0.07142857142857142,0.13333333333333333,0.3111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-722,0,0,0,0,0,Nail Polish,B0GR1K65GN,27.0,1,2.5930942773132024,0.0,0.07142857142857142,0.13333333333333333,0.16666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-730,0,0,0,0,0,Nail Polish,205588880309,0.0,0,5.477225575051657,0.0,0.0,0.0,0.08888888888888889,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-740,0,0,0,0,0,Nail Polish,402783366055,1930.0,1,1.6400168207716028,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.6111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-807,0,0,0,0,0,Nail Polish,B0GR1K65GN,125.0,1,3.2562936409147865,0.14285714285714285,0.07142857142857142,0.13333333333333333,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-809,0,0,0,0,0,Nail Polish,402783366055,323.0,1,5.477225575051658,0.0,0.0,0.03333333333333333,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-810,0,0,0,0,0,Nail Polish,B095KMYSW6,26.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-811,0,0,0,0,0,Nail Polish,B0H4SV53T5,149.0,1,2.593094277313201,0.0,0.07142857142857142,0.13333333333333333,0.12222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-812,0,0,0,0,0,Nail Polish,402783366055,0.0,0,5.477225575051664,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-820,0,0,0,0,0,Nail Polish,402783366055,20.0,1,5.4772255750516585,0.0,0.0,0.0,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-828,0,0,0,0,0,Nail Polish,205588880309,230.0,1,1.516509318456916,0.2857142857142857,0.35714285714285715,0.36666666666666664,0.3333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-831,0,0,0,0,0,Nail Polish,402783366055,25.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-833,0,0,0,0,0,Nail Polish,402783366055,1906.0,1,4.025778999364487,0.14285714285714285,0.07142857142857142,0.1,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-834,0,0,0,0,0,Nail Polish,B0BBTBCMVR,446.0,1,3.0512857662936463,0.0,0.0,0.1,0.1,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-853,0,0,0,0,0,Nail Polish,B0H4SV53T5,265.0,1,5.477225575051664,0.0,0.0,0.03333333333333333,0.12222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-878,0,0,0,0,0,Nail Polish,B0GR1K65GN,0.0,0,5.477225575051666,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTW-F&S-001,0,0,0,0,0,"Brow Pencils, Brows, Makeup",B08R4Y54Z5,43.0,1,2.593094277313209,0.14285714285714285,0.07142857142857142,0.13333333333333333,0.14444444444444443,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-901,0,0,0,0,0,Nail Polish,B07429PQ3Z,0.0,0,5.477225575051659,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-BTW-F&S-002,0,0,0,0,0,"Brow Pencils, Brows, Makeup",402783457223,671.0,1,3.8056219755369596,0.0,0.0,0.06666666666666667,0.24444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-905,0,0,0,0,0,Nail Polish,402783366055,61.0,1,2.5930942773132037,0.42857142857142855,0.21428571428571427,0.13333333333333333,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-10PCS-V1,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-10PCS-V1,217.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-10PCS-V2,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-10PCS-V2,6.0,1,5.477225575051661,0.0,0.0,0.0,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-10PCS-V3,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-10PCS-V3,29.0,1,5.477225575051662,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-15PCS-V1,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-15PCS-V1,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-BUNDLE-5PCS-V1,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-5PCS-V1,394.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-5PCS-V2,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-5PCS-V2,46.0,1,5.477225575051661,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-5PCS-V3,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-5PCS-V3,62.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-5PCS-V4,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-5PCS-V4,96.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-RED-5,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-RED-5,58.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-BUNDLE-SUMMER-5,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-BUNDLE-SUMMER-5,51.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-MIX-10PCS,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-MIX,1.0,1,5.477225575051661,0.0,0.0,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-MIX-15PCS,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-MIX,0.0,0,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-MIX-8PCS,0,0,0,0,0,Nail Polish Bundles,RIM-NAIL-60S-MIX,3.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-FT-TOPCOAT,0,0,0,0,0,Base & Top Coat,B00VTIFEWG,0.0,0,5.477225575051835,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-FT-TOPCOAT-2PK,0,0,0,0,0,Cosmetics General,RIM-NAIL-FT-TOPCOAT-2PK,23.0,1,5.477225575051666,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-GLITTER-BOMB-019,0,0,0,0,0,Base & Top Coat,205591610428,0.0,0,5.477225575051659,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-NN-5IN1,0,0,0,0,0,Base & Top Coat,B00GIJ246U,0.0,0,5.47722557505163,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-NN-STRONGER,0,0,0,0,0,Base & Top Coat,B00FAOSTWC,0.0,0,5.477225575051667,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-001,0,0,0,0,0,Gel Nail Polish,403359609638,9.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-008,0,0,0,0,0,Gel Nail Polish,403359609638,1.0,1,2.7667982242644844,0.14285714285714285,0.07142857142857142,0.16666666666666666,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTW-F&S-004,0,0,0,0,0,"Brow Pencils, Brows, Makeup",402783457223,60.0,1,5.477225575051661,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-014,0,0,0,0,0,Gel Nail Polish,B01C5MM896,0.0,0,5.477225575051663,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-020,0,0,0,0,0,Gel Nail Polish,403359609638,0.0,0,5.477225575051666,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-021,0,0,0,0,0,Gel Nail Polish,403359609638,55.0,1,1.5165093184569154,0.14285714285714285,0.21428571428571427,0.36666666666666664,0.4222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-022,0,0,0,0,0,Gel Nail Polish,B0843Z5K2S,89.0,1,3.8056219755369387,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.08888888888888889,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-023,0,0,0,0,0,Gel Nail Polish,B0GP916D7F,0.0,0,5.477225575051664,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-023-2PK,0,0,0,0,0,Cosmetics General,RIM-NAIL-SUPERGEL-023-2PK,4.0,1,5.477225575051666,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-023-5PK,0,0,0,0,0,Cosmetics General,RIM-NAIL-SUPERGEL-023-5PK,3.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-1KLL-071,0,0,0,0,0,Cosmetics General,B0CM7L56W6,0.0,0,5.477225575051689,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-025,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,30.0,1,4.025778999364487,0.0,0.07142857142857142,0.1,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-026,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,28.0,1,5.477225575051676,0.0,0.0,0.0,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-027,0,0,0,0,0,Gel Nail Polish,B01C5MM896,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-030,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,0.0,0,3.805621975536954,0.0,0.0,0.06666666666666667,0.2222222222222222,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-031,0,0,0,0,0,Gel Nail Polish,403359609638,0.0,0,2.034190510862431,0.42857142857142855,0.21428571428571427,0.2,0.1111111111111111,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-032,0,0,0,0,0,Gel Nail Polish,403359609638,22.0,1,3.8056219755369356,0.0,0.07142857142857142,0.06666666666666667,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-033,0,0,0,0,0,Gel Nail Polish,205588919953,104.0,1,1.5649215928719031,0.7142857142857143,0.5,0.4666666666666667,0.35555555555555557,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-035,0,0,0,0,0,Gel Nail Polish,403359609638,74.0,1,2.274294130736712,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.13333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-042,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,100.0,1,2.593094277313201,0.2857142857142857,0.21428571428571427,0.13333333333333333,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-043,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,18.0,1,5.477225575051657,0.0,0.0,0.0,0.14444444444444443,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-044,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,0.0,0,5.477225575051664,0.0,0.0,0.0,0.03333333333333333,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-045,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,32.0,1,5.477225575051656,0.0,0.0,0.0,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-052,0,0,0,0,0,Gel Nail Polish,403359609638,0.0,0,5.477225575051668,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-054,0,0,0,0,0,Gel Nail Polish,B0784GFK1F,53.0,1,3.8056219755369383,0.14285714285714285,0.14285714285714285,0.06666666666666667,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-056,0,0,0,0,0,Gel Nail Polish,B07V6TTJ2V,178.0,1,3.8056219755369405,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.12222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-058,0,0,0,0,0,Gel Nail Polish,403359609638,96.0,1,5.477225575051662,0.0,0.0,0.0,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-069,0,0,0,0,0,Gel Nail Polish,RIM-NAIL-SUPERGEL,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-070,0,0,0,0,0,Gel Nail Polish,403359609638,0.0,0,3.051285766293647,0.0,0.14285714285714285,0.1,0.2222222222222222,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-071,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,76.0,1,3.8056219755369396,0.0,0.07142857142857142,0.06666666666666667,0.12222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-083,0,0,0,0,0,Gel Nail Polish,403359609638,25.0,1,5.477225575051662,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-090,0,0,0,0,0,Gel Nail Polish,B01C5MM896,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-091,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,276.0,1,1.9531142241082047,0.2857142857142857,0.14285714285714285,0.26666666666666666,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWEYEBROW-005,0,0,0,0,0,"Brow Pencils, Brows, Makeup",403529328865,24.0,1,5.477225575051599,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-094,0,0,0,0,0,Gel Nail Polish,B0H6R42TK5,52.0,1,5.477225575051662,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-095,0,0,0,0,0,Gel Nail Polish,B01C5MM896,41.0,1,5.477225575051662,0.0,0.0,0.03333333333333333,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-096,0,0,0,0,0,Gel Nail Polish,B01C5MM896,3.0,1,5.4772255750516585,0.0,0.0,0.0,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-097,0,0,0,0,0,Gel Nail Polish,B01C5MM896,91.0,1,2.5930942773132037,0.14285714285714285,0.07142857142857142,0.13333333333333333,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-SUPERGEL-098,0,0,0,0,0,Gel Nail Polish,403359609638,0.0,0,5.477225575051666,0.0,0.0,0.0,0.044444444444444446,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-SUPERGEL-099,0,0,0,0,0,Gel Nail Polish,403359609638,76.0,1,5.477225575051661,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NATURALBRONZER-001,0,0,0,0,0,"Bronzer, Complexion, Makeup",B0GR1L3G5L,0.0,0,5.477225575051628,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NATURALBRONZER-002,0,0,0,0,0,"Bronzer, Complexion, Makeup",403179162886,16.0,1,5.477225575051693,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NATURALBRONZER-002-3PK,0,0,0,0,0,Cosmetics General,RIM-NATURALBRONZER-002-3PK,10.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTWEYEBROW-005-2PK,0,0,0,0,0,Cosmetics General,RIM-BTWEYEBROW-005-2PK,3.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-150,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,24.0,1,5.477225575051662,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-160,0,0,0,0,0,"Lip Gloss, Lips, Makeup",205588891993,1.0,1,2.593094277313205,0.2857142857142857,0.21428571428571427,0.13333333333333333,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-200,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-210,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B09B9VWMNX,2.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-260,0,0,0,0,0,"Lip Gloss, Lips, Makeup",205588891993,0.0,0,5.477225575051668,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-300,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B09DTRG8F2,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-330,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B0F8ZH2ZNW,19.0,1,3.8056219755369387,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-400,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-500,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,8.0,1,5.47722557505166,0.0,0.0,0.0,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-531,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,0.0,0,5.477225575051659,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-758,0,0,0,0,0,"Lip Gloss, Lips, Makeup",RIM-OMG-LIP,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-759,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,10.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-800,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B0H3P69D99,53.0,1,3.2562936409147856,0.0,0.07142857142857142,0.13333333333333333,0.1,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-LIP-801,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B0F8P8JB87,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-LIP-LOVEBUG,0,0,0,0,0,"Lip Gloss, Lips, Makeup",402818866332,14.0,1,4.025778999364487,0.14285714285714285,0.21428571428571427,0.1,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMG-PLUMP-501,0,0,0,0,0,"Lip Gloss, Lips, Makeup",404193938440,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMG-PLUMP-820,0,0,0,0,0,"Lip Gloss, Lips, Makeup",B0F8WV7KMB,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-OMP-LIP-SHAPER-010,0,0,0,0,0,"Lip Plumpers, Lips, Makeup",RIM-OMP-LIP-SHAPER,2.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMP-LIP-SHAPER-030,0,0,0,0,0,"Lip Plumpers, Lips, Makeup",RIM-OMP-LIP-SHAPER,2.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-OMP-LIP-SHAPER-040,0,0,0,0,0,"Lip Plumpers, Lips, Makeup",RIM-OMP-LIP-SHAPER,2.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
